Concurso,Cargo,Grupo,Conhecimento,Erro,Media_Tecnica,Media_Aleatoria,Media_Base,Ganho_Bruto,Eficiencia_Media
AL_CE_20,Cargo 5,MULTIPLA_5,0.8,0.1,29.309,29.59999999999949,28.0,1.309,0.163625
AL_CE_20,Cargo 5,MULTIPLA_5,0.8,0.2,26.326,26.5999999999996,25.0,1.326,0.16575
AL_CE_20,Cargo 5,MULTIPLA_5,0.9,0.05,34.633,34.799999999999685,34.0,0.633,0.15825
AL_CE_20,Cargo 5,MULTIPLA_5,0.9,0.1,32.655,32.79999999999949,32.0,0.655,0.16375
AL_CE_20,Cargo 5,MULTIPLA_5,0.9,0.2,28.647,28.799999999999518,28.0,0.647,0.16175
AL_CE_20,Cargo 6,MULTIPLA_5,0.5,0.05,23.872,23.0,19.0,4.872,0.24359999999999982
AL_CE_20,Cargo 6,MULTIPLA_5,0.5,0.1,22.796,22.0,18.0,4.796,0.2397999999999996
AL_CE_20,Cargo 6,MULTIPLA_5,0.5,0.2,20.712,20.0,16.0,4.712,0.23559999999999995
AL_CE_20,Cargo 6,MULTIPLA_5,0.6,0.05,27.116,26.200000000000458,23.0,4.116,0.25725
AL_CE_20,Cargo 6,MULTIPLA_5,0.6,0.1,25.974,25.200000000000447,22.0,3.974,0.248375
AL_CE_20,Cargo 6,MULTIPLA_5,0.6,0.2,23.819,23.200000000000426,20.0,3.819,0.2386875
AL_CE_20,Cargo 6,MULTIPLA_5,0.7,0.05,30.172,29.400000000000503,27.0,3.172,0.26433333333333336
AL_CE_20,Cargo 6,MULTIPLA_5,0.7,0.1,29.115,28.400000000000468,26.0,3.115,0.25958333333333333
AL_CE_20,Cargo 6,MULTIPLA_5,0.7,0.2,25.964,25.40000000000035,23.0,2.964,0.2469999999999998
AL_CE_20,Cargo 6,MULTIPLA_5,0.8,0.05,33.241,32.599999999999405,31.0,2.241,0.280125
AL_CE_20,Cargo 6,MULTIPLA_5,0.8,0.1,31.061,30.59999999999946,29.0,2.061,0.257625
AL_CE_20,Cargo 6,MULTIPLA_5,0.8,0.2,27.988,27.59999999999956,26.0,1.988,0.2485
AL_CE_20,Cargo 6,MULTIPLA_5,0.9,0.05,36.123,35.79999999999978,35.0,1.123,0.28075
AL_CE_20,Cargo 6,MULTIPLA_5,0.9,0.1,34.033,33.79999999999959,33.0,1.033,0.25825
AL_CE_20,Cargo 6,MULTIPLA_5,0.9,0.2,30.007,29.79999999999951,29.0,1.007,0.25175
AL_CE_20,Cargo 7,MULTIPLA_5,0.5,0.05,22.642,23.0,19.0,3.642,0.18209999999999976
AL_CE_20,Cargo 7,MULTIPLA_5,0.5,0.1,21.647,22.0,18.0,3.647,0.18234999999999987
AL_CE_20,Cargo 7,MULTIPLA_5,0.5,0.2,19.572,20.0,16.0,3.572,0.17859999999999984
AL_CE_20,Cargo 7,MULTIPLA_5,0.6,0.05,25.832,26.200000000000458,23.0,2.832,0.177
AL_CE_20,Cargo 7,MULTIPLA_5,0.6,0.1,24.864,25.200000000000447,22.0,2.864,0.179
AL_CE_20,Cargo 7,MULTIPLA_5,0.6,0.2,22.903,23.200000000000426,20.0,2.903,0.1814375
AL_CE_20,Cargo 7,MULTIPLA_5,0.7,0.05,29.163,29.400000000000503,27.0,2.163,0.18025000000000013
AL_CE_20,Cargo 7,MULTIPLA_5,0.7,0.1,28.148,28.400000000000468,26.0,2.148,0.1790000000000004
AL_CE_20,Cargo 7,MULTIPLA_5,0.7,0.2,25.122,25.40000000000035,23.0,2.122,0.17683333333333365
AL_CE_20,Cargo 7,MULTIPLA_5,0.8,0.05,32.241,32.599999999999405,31.0,1.241,0.155125
AL_CE_20,Cargo 7,MULTIPLA_5,0.8,0.1,30.331,30.59999999999946,29.0,1.331,0.166375
AL_CE_20,Cargo 7,MULTIPLA_5,0.8,0.2,27.412,27.59999999999956,26.0,1.412,0.1765
AL_CE_20,Cargo 7,MULTIPLA_5,0.9,0.05,35.563,35.79999999999978,35.0,0.563,0.14075
AL_CE_20,Cargo 7,MULTIPLA_5,0.9,0.1,33.644,33.79999999999959,33.0,0.644,0.161
AL_CE_20,Cargo 7,MULTIPLA_5,0.9,0.2,29.699,29.79999999999951,29.0,0.699,0.17475
AL_CE_20,Cargo 8,MULTIPLA_5,0.5,0.05,22.706,23.0,19.0,3.706,0.18529999999999977
AL_CE_20,Cargo 8,MULTIPLA_5,0.5,0.1,21.93,22.0,18.0,3.93,0.19649999999999992
AL_CE_20,Cargo 8,MULTIPLA_5,0.5,0.2,20.033,20.0,16.0,4.033,0.2016499999999999
AL_CE_20,Cargo 8,MULTIPLA_5,0.6,0.05,24.917,25.200000000000447,22.0,2.917,0.1823125
AL_CE_20,Cargo 8,MULTIPLA_5,0.6,0.1,23.972,24.200000000000436,21.0,2.972,0.18575
AL_CE_20,Cargo 8,MULTIPLA_5,0.6,0.2,22.175,22.20000000000041,19.0,3.175,0.1984375
AL_CE_20,Cargo 8,MULTIPLA_5,0.7,0.05,27.871,28.400000000000468,26.0,1.871,0.15591666666666643
AL_CE_20,Cargo 8,MULTIPLA_5,0.7,0.1,27.098,27.400000000000432,25.0,2.098,0.1748333333333336
AL_CE_20,Cargo 8,MULTIPLA_5,0.7,0.2,24.36,24.400000000000304,22.0,2.36,0.196666666666667
AL_CE_20,Cargo 8,MULTIPLA_5,0.8,0.05,31.041,31.599999999999433,30.0,1.041,0.130125
AL_CE_20,Cargo 8,MULTIPLA_5,0.8,0.1,29.373,29.59999999999949,28.0,1.373,0.171625
AL_CE_20,Cargo 8,MULTIPLA_5,0.8,0.2,26.561,26.5999999999996,25.0,1.561,0.195125
AL_CE_20,Cargo 8,MULTIPLA_5,0.9,0.05,34.425,34.799999999999685,34.0,0.425,0.10625
AL_CE_20,Cargo 8,MULTIPLA_5,0.9,0.1,32.547,32.79999999999949,32.0,0.547,0.13675
AL_CE_20,Cargo 8,MULTIPLA_5,0.9,0.2,28.712,28.799999999999518,28.0,0.712,0.178
AL_CE_20,Cargo 9,MULTIPLA_5,0.5,0.05,23.218,22.79999999999958,19.0,4.218,0.222000000000003
AL_CE_20,Cargo 9,MULTIPLA_5,0.5,0.1,22.222,21.799999999999596,18.0,4.222,0.2222105263157925
AL_CE_20,Cargo 9,MULTIPLA_5,0.5,0.2,20.032,19.799999999999624,16.0,4.032,0.2122105263157923
AL_CE_20,Cargo 9,MULTIPLA_5,0.6,0.05,24.568,24.200000000000436,21.0,3.568,0.223
AL_CE_20,Cargo 9,MULTIPLA_5,0.6,0.1,23.558,23.200000000000426,20.0,3.558,0.222375
AL_CE_20,Cargo 9,MULTIPLA_5,0.6,0.2,21.518,21.200000000000397,18.0,3.518,0.219875
AL_CE_20,Cargo 9,MULTIPLA_5,0.7,0.05,27.73,27.400000000000432,25.0,2.73,0.2274999999999995
AL_CE_20,Cargo 9,MULTIPLA_5,0.7,0.1,26.685,26.400000000000393,24.0,2.685,0.22374999999999975
AL_CE_20,Cargo 9,MULTIPLA_5,0.7,0.2,23.604,23.400000000000258,21.0,2.604,0.2169999999999998
AL_CE_20,Cargo 9,MULTIPLA_5,0.8,0.05,30.803,30.59999999999946,29.0,1.803,0.225375
AL_CE_20,Cargo 9,MULTIPLA_5,0.8,0.1,28.819,28.599999999999522,27.0,1.819,0.227375
AL_CE_20,Cargo 9,MULTIPLA_5,0.8,0.2,25.736,25.59999999999964,24.0,1.736,0.217
AL_CE_20,Cargo 9,MULTIPLA_5,0.9,0.05,33.975,33.79999999999959,33.0,0.975,0.24375
AL_CE_20,Cargo 9,MULTIPLA_5,0.9,0.1,31.882,31.799999999999493,31.0,0.882,0.2205
AL_CE_20,Cargo 9,MULTIPLA_5,0.9,0.2,28.908,28.799999999999518,28.0,0.908,0.227
AL_CE_20,Cargo 10,MULTIPLA_5,0.5,0.05,21.471,23.0,19.0,2.471,0.12354999999999869
AL_CE_20,Cargo 10,MULTIPLA_5,0.5,0.1,20.903,22.0,18.0,2.903,0.14514999999999895
AL_CE_20,Cargo 10,MULTIPLA_5,0.5,0.2,19.319,20.0,16.0,3.319,0.16594999999999954
AL_CE_20,Cargo 10,MULTIPLA_5,0.6,0.05,24.039,25.200000000000447,22.0,2.039,0.1274375
AL_CE_20,Cargo 10,MULTIPLA_5,0.6,0.1,23.145,24.200000000000436,21.0,2.145,0.1340625
AL_CE_20,Cargo 10,MULTIPLA_5,0.6,0.2,21.331,22.20000000000041,19.0,2.331,0.1456875
AL_CE_20,Cargo 10,MULTIPLA_5,0.7,0.05,27.156,28.400000000000468,26.0,1.156,0.0963333333333331
AL_CE_20,Cargo 10,MULTIPLA_5,0.7,0.1,26.398,27.400000000000432,25.0,1.398,0.11649999999999962
AL_CE_20,Cargo 10,MULTIPLA_5,0.7,0.2,23.706,24.400000000000304,22.0,1.706,0.14216666666666644
AL_CE_20,Cargo 10,MULTIPLA_5,0.8,0.05,30.689,31.599999999999433,30.0,0.689,0.086125
AL_CE_20,Cargo 10,MULTIPLA_5,0.8,0.1,28.89,29.59999999999949,28.0,0.89,0.11125
AL_CE_20,Cargo 10,MULTIPLA_5,0.8,0.2,26.173,26.5999999999996,25.0,1.173,0.146625
AL_CE_20,Cargo 10,MULTIPLA_5,0.9,0.05,34.289,34.799999999999685,34.0,0.289,0.07225
AL_CE_20,Cargo 10,MULTIPLA_5,0.9,0.1,32.36,32.79999999999949,32.0,0.36,0.09
AL_CE_20,Cargo 10,MULTIPLA_5,0.9,0.2,28.582,28.799999999999518,28.0,0.582,0.1455
AL_CE_20,Cargo 11,MULTIPLA_5,0.5,0.05,22.489,23.0,19.0,3.489,0.17444999999999974
AL_CE_20,Cargo 11,MULTIPLA_5,0.5,0.1,21.448,22.0,18.0,3.448,0.17239999999999997
AL_CE_20,Cargo 11,MULTIPLA_5,0.5,0.2,19.774,20.0,16.0,3.774,0.1887000000000002
AL_CE_20,Cargo 11,MULTIPLA_5,0.6,0.05,25.795,26.200000000000458,23.0,2.795,0.1746875
AL_CE_20,Cargo 11,MULTIPLA_5,0.6,0.1,24.721,25.200000000000447,22.0,2.721,0.1700625
AL_CE_20,Cargo 11,MULTIPLA_5,0.6,0.2,22.864,23.200000000000426,20.0,2.864,0.179
AL_CE_20,Cargo 11,MULTIPLA_5,0.7,0.05,28.989,29.400000000000503,27.0,1.989,0.16575000000000034
AL_CE_20,Cargo 11,MULTIPLA_5,0.7,0.1,27.969,28.400000000000468,26.0,1.969,0.1640833333333334
AL_CE_20,Cargo 11,MULTIPLA_5,0.7,0.2,25.097,25.40000000000035,23.0,2.097,0.17474999999999996
AL_CE_20,Cargo 11,MULTIPLA_5,0.8,0.05,32.241,32.599999999999405,31.0,1.241,0.155125
AL_CE_20,Cargo 11,MULTIPLA_5,0.8,0.1,30.356,30.59999999999946,29.0,1.356,0.1695
AL_CE_20,Cargo 11,MULTIPLA_5,0.8,0.2,27.409,27.59999999999956,26.0,1.409,0.176125
AL_CE_20,Cargo 11,MULTIPLA_5,0.9,0.05,35.584,35.79999999999978,35.0,0.584,0.146
AL_CE_20,Cargo 11,MULTIPLA_5,0.9,0.1,33.61,33.79999999999959,33.0,0.61,0.1525
AL_CE_20,Cargo 11,MULTIPLA_5,0.9,0.2,29.69,29.79999999999951,29.0,0.69,0.1725
AL_CE_20,Cargo 12,MULTIPLA_5,0.5,0.05,24.035,23.0,19.0,5.035,0.25175
AL_CE_20,Cargo 12,MULTIPLA_5,0.5,0.1,22.939,22.0,18.0,4.939,0.2469500000000001
AL_CE_20,Cargo 12,MULTIPLA_5,0.5,0.2,20.846,20.0,16.0,4.846,0.2422999999999998
AL_CE_20,Cargo 12,MULTIPLA_5,0.6,0.05,26.122,25.200000000000447,22.0,4.122,0.257625
AL_CE_20,Cargo 12,MULTIPLA_5,0.6,0.1,25.031,24.200000000000436,21.0,4.031,0.2519375
AL_CE_20,Cargo 12,MULTIPLA_5,0.6,0.2,22.89,22.20000000000041,19.0,3.89,0.243125
AL_CE_20,Cargo 12,MULTIPLA_5,0.7,0.05,29.291,28.400000000000468,26.0,3.291,0.2742499999999998
AL_CE_20,Cargo 12,MULTIPLA_5,0.7,0.1,28.185,27.400000000000432,25.0,3.185,0.2654166666666667
AL_CE_20,Cargo 12,MULTIPLA_5,0.7,0.2,25.023,24.400000000000304,22.0,3.023,0.25191666666666646
AL_CE_20,Cargo 12,MULTIPLA_5,0.8,0.05,32.308,31.599999999999433,30.0,2.308,0.2885
AL_CE_20,Cargo 12,MULTIPLA_5,0.8,0.1,30.183,29.59999999999949,28.0,2.183,0.272875
AL_CE_20,Cargo 12,MULTIPLA_5,0.8,0.2,27.003,26.5999999999996,25.0,2.003,0.250375
AL_CE_20,Cargo 12,MULTIPLA_5,0.9,0.05,35.169,34.799999999999685,34.0,1.169,0.29225
AL_CE_20,Cargo 12,MULTIPLA_5,0.9,0.1,33.111,32.79999999999949,32.0,1.111,0.27775
AL_CE_20,Cargo 12,MULTIPLA_5,0.9,0.2,29.073,28.799999999999518,28.0,1.073,0.26825
AL_CE_20,Cargo 13,MULTIPLA_5,0.5,0.05,23.145,23.0,19.0,4.145,0.2072499999999998
AL_CE_20,Cargo 13,MULTIPLA_5,0.5,0.1,22.235,22.0,18.0,4.235,0.21175000000000027
AL_CE_20,Cargo 13,MULTIPLA_5,0.5,0.2,20.15,20.0,16.0,4.15,0.2075000000000001
AL_CE_20,Cargo 13,MULTIPLA_5,0.6,0.05,26.376,26.200000000000458,23.0,3.376,0.211
AL_CE_20,Cargo 13,MULTIPLA_5,0.6,0.1,25.373,25.200000000000447,22.0,3.373,0.2108125
AL_CE_20,Cargo 13,MULTIPLA_5,0.6,0.2,23.393,23.200000000000426,20.0,3.393,0.2120625
AL_CE_20,Cargo 13,MULTIPLA_5,0.7,0.05,29.406,29.400000000000503,27.0,2.406,0.20049999999999998
AL_CE_20,Cargo 13,MULTIPLA_5,0.7,0.1,28.397,28.400000000000468,26.0,2.397,0.1997499999999997
AL_CE_20,Cargo 13,MULTIPLA_5,0.7,0.2,25.494,25.40000000000035,23.0,2.494,0.2078333333333332
AL_CE_20,Cargo 13,MULTIPLA_5,0.8,0.05,32.564,32.599999999999405,31.0,1.564,0.1955
AL_CE_20,Cargo 13,MULTIPLA_5,0.8,0.1,30.629,30.59999999999946,29.0,1.629,0.203625
AL_CE_20,Cargo 13,MULTIPLA_5,0.8,0.2,27.706,27.59999999999956,26.0,1.706,0.21325
AL_CE_20,Cargo 13,MULTIPLA_5,0.9,0.05,35.773,35.79999999999978,35.0,0.773,0.19325
AL_CE_20,Cargo 13,MULTIPLA_5,0.9,0.1,33.723,33.79999999999959,33.0,0.723,0.18075
AL_CE_20,Cargo 13,MULTIPLA_5,0.9,0.2,29.823,29.79999999999951,29.0,0.823,0.20575
AL_CE_20,Cargo 14,MULTIPLA_5,0.5,0.05,21.69,23.0,19.0,2.69,0.13449999999999898
AL_CE_20,Cargo 14,MULTIPLA_5,0.5,0.1,20.926,22.0,18.0,2.926,0.14629999999999926
AL_CE_20,Cargo 14,MULTIPLA_5,0.5,0.2,19.264,20.0,16.0,3.264,0.16319999999999954
AL_CE_20,Cargo 14,MULTIPLA_5,0.6,0.05,24.958,26.200000000000458,23.0,1.958,0.122375
AL_CE_20,Cargo 14,MULTIPLA_5,0.6,0.1,24.04,25.200000000000447,22.0,2.04,0.1275
AL_CE_20,Cargo 14,MULTIPLA_5,0.6,0.2,22.416,23.200000000000426,20.0,2.416,0.151
AL_CE_20,Cargo 14,MULTIPLA_5,0.7,0.05,28.245,29.400000000000503,27.0,1.245,0.10374999999999966
AL_CE_20,Cargo 14,MULTIPLA_5,0.7,0.1,27.36,28.400000000000468,26.0,1.36,0.11333333333333305
AL_CE_20,Cargo 14,MULTIPLA_5,0.7,0.2,24.734,25.40000000000035,23.0,1.734,0.14450000000000013
AL_CE_20,Cargo 14,MULTIPLA_5,0.8,0.05,31.654,32.599999999999405,31.0,0.654,0.08175
AL_CE_20,Cargo 14,MULTIPLA_5,0.8,0.1,29.89,30.59999999999946,29.0,0.89,0.11125
AL_CE_20,Cargo 14,MULTIPLA_5,0.8,0.2,27.099,27.59999999999956,26.0,1.099,0.137375
AL_CE_20,Cargo 14,MULTIPLA_5,0.9,0.05,35.337,35.79999999999978,35.0,0.337,0.08425
AL_CE_20,Cargo 14,MULTIPLA_5,0.9,0.1,33.347,33.79999999999959,33.0,0.347,0.08675
AL_CE_20,Cargo 14,MULTIPLA_5,0.9,0.2,29.483,29.79999999999951,29.0,0.483,0.12075
AL_CE_20,Cargo 15,MULTIPLA_5,0.5,0.05,23.063,21.799999999999596,18.0,5.063,0.2664736842105292
AL_CE_20,Cargo 15,MULTIPLA_5,0.5,0.1,21.929,20.79999999999961,17.0,4.929,0.259421052631582
AL_CE_20,Cargo 15,MULTIPLA_5,0.5,0.2,19.714,18.799999999999645,15.0,4.714,0.24810526315789797
AL_CE_20,Cargo 15,MULTIPLA_5,0.6,0.05,25.104,24.0,21.0,4.104,0.27360000000000134
AL_CE_20,Cargo 15,MULTIPLA_5,0.6,0.1,23.985,23.0,20.0,3.985,0.2656666666666679
AL_CE_20,Cargo 15,MULTIPLA_5,0.6,0.2,21.823,21.0,18.0,3.823,0.25486666666666813
AL_CE_20,Cargo 15,MULTIPLA_5,0.7,0.05,27.398,26.400000000000393,24.0,3.398,0.2831666666666671
AL_CE_20,Cargo 15,MULTIPLA_5,0.7,0.1,26.326,25.40000000000035,23.0,3.326,0.2771666666666668
AL_CE_20,Cargo 15,MULTIPLA_5,0.7,0.2,23.091,22.400000000000205,20.0,3.091,0.25758333333333333
AL_CE_20,Cargo 15,MULTIPLA_5,0.8,0.05,30.43,29.59999999999949,28.0,2.43,0.30375
AL_CE_20,Cargo 15,MULTIPLA_5,0.8,0.1,29.331,28.599999999999522,27.0,2.331,0.291375
AL_CE_20,Cargo 15,MULTIPLA_5,0.8,0.2,26.094,25.59999999999964,24.0,2.094,0.26175
AL_CE_20,Cargo 15,MULTIPLA_5,0.9,0.05,33.306,32.79999999999949,32.0,1.306,0.3265
AL_CE_20,Cargo 15,MULTIPLA_5,0.9,0.1,31.253,30.799999999999503,30.0,1.253,0.31325
AL_CE_20,Cargo 15,MULTIPLA_5,0.9,0.2,28.105,27.799999999999528,27.0,1.105,0.27625
AL_CE_20,Cargo 16,MULTIPLA_5,0.5,0.05,23.734,23.0,19.0,4.734,0.23669999999999888
AL_CE_20,Cargo 16,MULTIPLA_5,0.5,0.1,22.701,22.0,18.0,4.701,0.23504999999999926
AL_CE_20,Cargo 16,MULTIPLA_5,0.5,0.2,20.545,20.0,16.0,4.545,0.22724999999999998
AL_CE_20,Cargo 16,MULTIPLA_5,0.6,0.05,25.781,25.200000000000447,22.0,3.781,0.2363125
AL_CE_20,Cargo 16,MULTIPLA_5,0.6,0.1,24.8,24.200000000000436,21.0,3.8,0.2375
AL_CE_20,Cargo 16,MULTIPLA_5,0.6,0.2,22.724,22.20000000000041,19.0,3.724,0.23275
AL_CE_20,Cargo 16,MULTIPLA_5,0.7,0.05,28.892,28.400000000000468,26.0,2.892,0.24099999999999933
AL_CE_20,Cargo 16,MULTIPLA_5,0.7,0.1,27.871,27.400000000000432,25.0,2.871,0.23924999999999957
AL_CE_20,Cargo 16,MULTIPLA_5,0.7,0.2,24.779,24.400000000000304,22.0,2.779,0.231583333333333
AL_CE_20,Cargo 16,MULTIPLA_5,0.8,0.05,32.037,31.599999999999433,30.0,2.037,0.254625
AL_CE_20,Cargo 16,MULTIPLA_5,0.8,0.1,29.989,29.59999999999949,28.0,1.989,0.248625
AL_CE_20,Cargo 16,MULTIPLA_5,0.8,0.2,26.889,26.5999999999996,25.0,1.889,0.236125
AL_CE_20,Cargo 16,MULTIPLA_5,0.9,0.05,35.119,34.799999999999685,34.0,1.119,0.27975
AL_CE_20,Cargo 16,MULTIPLA_5,0.9,0.1,33.021,32.79999999999949,32.0,1.021,0.25525
AL_CE_20,Cargo 16,MULTIPLA_5,0.9,0.2,28.968,28.799999999999518,28.0,0.968,0.242
AL_CE_20,Cargo 17,MULTIPLA_5,0.5,0.05,23.32,23.0,19.0,4.32,0.216
AL_CE_20,Cargo 17,MULTIPLA_5,0.5,0.1,22.386,22.0,18.0,4.386,0.2193
AL_CE_20,Cargo 17,MULTIPLA_5,0.5,0.2,20.293,20.0,16.0,4.293,0.21465000000000004
AL_CE_20,Cargo 17,MULTIPLA_5,0.6,0.05,26.515,26.200000000000458,23.0,3.515,0.2196875
AL_CE_20,Cargo 17,MULTIPLA_5,0.6,0.1,25.434,25.200000000000447,22.0,3.434,0.214625
AL_CE_20,Cargo 17,MULTIPLA_5,0.6,0.2,23.482,23.200000000000426,20.0,3.482,0.217625
AL_CE_20,Cargo 17,MULTIPLA_5,0.7,0.05,29.549,29.400000000000503,27.0,2.549,0.2124166666666671
AL_CE_20,Cargo 17,MULTIPLA_5,0.7,0.1,28.577,28.400000000000468,26.0,2.577,0.21474999999999986
AL_CE_20,Cargo 17,MULTIPLA_5,0.7,0.2,25.661,25.40000000000035,23.0,2.661,0.22174999999999978
AL_CE_20,Cargo 17,MULTIPLA_5,0.8,0.05,32.659,32.599999999999405,31.0,1.659,0.207375
AL_CE_20,Cargo 17,MULTIPLA_5,0.8,0.1,30.751,30.59999999999946,29.0,1.751,0.218875
AL_CE_20,Cargo 17,MULTIPLA_5,0.8,0.2,27.776,27.59999999999956,26.0,1.776,0.222
AL_CE_20,Cargo 17,MULTIPLA_5,0.9,0.05,35.755,35.79999999999978,35.0,0.755,0.18875
AL_CE_20,Cargo 17,MULTIPLA_5,0.9,0.1,33.854,33.79999999999959,33.0,0.854,0.2135
AL_CE_20,Cargo 17,MULTIPLA_5,0.9,0.2,29.871,29.79999999999951,29.0,0.871,0.21775
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.5,0.05,48.314,45.0,45.0,3.314,0.5331400000000001
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.5,0.1,44.02,41.0,41.0,3.02,0.5301999999999998
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.5,0.2,32.958,31.0,31.0,1.958,0.5195800000000004
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.6,0.05,58.382,55.0,55.0,3.382,0.5422749999999997
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.6,0.1,51.83,49.0,49.0,2.83,0.5353749999999999
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.6,0.2,38.476,37.0,37.0,1.476,0.5184500000000001
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.7,0.05,65.77,63.0,63.0,2.77,0.5461666666666687
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.7,0.1,59.224,57.0,57.0,2.224,0.5370666666666684
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.7,0.2,44.554,43.0,43.0,1.554,0.5259000000000003
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.8,0.05,75.316,73.0,73.0,2.316,0.5579000000000007
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.8,0.1,66.622,65.0,65.0,1.622,0.5405500000000003
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.8,0.2,49.982,49.0,49.0,0.982,0.5245500000000008
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.9,0.05,82.326,81.0,81.0,1.326,0.5663000000000011
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.9,0.1,73.932,73.0,73.0,0.932,0.5466000000000004
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.9,0.2,55.592,55.0,55.0,0.592,0.5296000000000004
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.5,0.05,47.938,45.0,45.0,2.938,0.5293800000000004
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.5,0.1,43.632,41.0,41.0,2.632,0.5263200000000009
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.5,0.2,32.618,31.0,31.0,1.618,0.5161800000000001
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.6,0.05,58.07,55.0,55.0,3.07,0.5383750000000013
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.6,0.1,51.472,49.0,49.0,2.472,0.5308999999999996
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.6,0.2,38.54,37.0,37.0,1.54,0.5192499999999992
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.7,0.05,65.672,63.0,63.0,2.672,0.544533333333335
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.7,0.1,58.77,57.0,57.0,1.77,0.5295000000000017
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.7,0.2,44.59,43.0,43.0,1.59,0.5265000000000016
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.8,0.05,74.988,73.0,73.0,1.988,0.5497000000000002
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.8,0.1,66.638,65.0,65.0,1.638,0.5409499999999998
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.8,0.2,50.0,49.0,49.0,1.0,0.5250000000000006
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.9,0.05,82.18,81.0,81.0,1.18,0.5589999999999997
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.9,0.1,73.658,73.0,73.0,0.658,0.5329000000000002
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.9,0.2,55.56,55.0,55.0,0.56,0.5280000000000002
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.5,0.05,47.938,45.0,45.0,2.938,0.5293800000000008
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.5,0.1,43.688,41.0,41.0,2.688,0.5268800000000013
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.5,0.2,32.736,31.0,31.0,1.736,0.5173600000000004
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.6,0.05,57.884,55.0,55.0,2.884,0.5360500000000005
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.6,0.1,51.388,49.0,49.0,2.388,0.5298499999999997
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.6,0.2,38.83,37.0,37.0,1.83,0.522874999999999
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.7,0.05,65.23,63.0,63.0,2.23,0.5371666666666688
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.7,0.1,59.074,57.0,57.0,2.074,0.5345666666666683
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.7,0.2,44.276,43.0,43.0,1.276,0.5212666666666677
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.8,0.05,74.95,73.0,73.0,1.95,0.5487500000000002
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.8,0.1,66.302,65.0,65.0,1.302,0.5325500000000004
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.8,0.2,49.754,49.0,49.0,0.754,0.5188500000000004
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.9,0.05,82.11,81.0,81.0,1.11,0.5555000000000005
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.9,0.1,73.92,73.0,73.0,0.92,0.5460000000000008
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.9,0.2,55.528,55.0,55.0,0.528,0.5264000000000008
PREF_JP_17_CGM,Cargo 2,CERTO_ERRADO,0.5,0.05,45.882,44.0,44.0,1.882,0.5196041666666665
PREF_JP_17_CGM,Cargo 2,CERTO_ERRADO,0.5,0.1,41.458,40.0,40.0,1.458,0.5151875000000001
