Concurso,Cargo,Grupo,Total_Q,Media_Simulada,Media_Aleatoria_Esperada,Mediana,Moda,Minimo,Maximo,Q1,Q3
PREF_CACHOEIRO_24_PROCURADOR,Cargo 1,CERTO_ERRADO,118,68.17028571428571,66.0,68.0,68,52,82,66.0,72.0
TST_23,Cargo 1,MULTIPLA_5,37,24.151714285714284,25.4,24.0,24,23,30,23.0,25.0
TST_23,Cargo 2,MULTIPLA_5,37,24.571142857142856,25.4,24.0,24,23,31,24.0,25.0
TST_23,Cargo 3,MULTIPLA_5,39,26.59542857142857,27.399999999999995,26.0,26,25,34,26.0,27.0
MP_CE_19_PROMOTOR,Cargo 1,MULTIPLA_5,96,67.62342857142858,66.79999999999998,67.0,67,62,75,66.0,69.0
TCU_15_PROCURADOR,Cargo 1,MULTIPLA_5,96,64.45628571428571,66.79999999999998,64.0,64,61,75,63.0,65.0
PC_GO_16,Cargo 2,MULTIPLA_5,39,26.507428571428573,27.399999999999995,26.0,26,25,34,26.0,27.0
PC_GO_16,Cargo 1,MULTIPLA_5,39,27.765428571428572,27.399999999999995,28.0,27,25,33,27.0,29.0
PM_AL_18_SOLDADO,Cargo 1,CERTO_ERRADO,116,67.37714285714286,65.0,68.0,66,50,82,64.0,70.0
MP_SE_22_PROMOTOR,Cargo 1,MULTIPLA_5,88,60.72457142857143,60.399999999999984,61.0,60,55,68,59.0,62.0
AL_CE_20,Cargo 1,MULTIPLA_5,57,40.805142857142854,39.600000000000016,41.0,41,37,45,40.0,42.0
AL_CE_20,Cargo 2,MULTIPLA_5,40,27.940571428571428,28.399999999999995,28.0,28,26,34,27.0,29.0
AL_CE_20,Cargo 3,MULTIPLA_5,39,27.117714285714285,27.399999999999995,27.0,26,25,34,26.0,28.0
AL_CE_20,Cargo 4,MULTIPLA_5,40,28.031142857142857,28.399999999999995,28.0,28,26,34,27.0,29.0
AL_CE_20,Cargo 5,MULTIPLA_5,39,26.99657142857143,27.399999999999995,27.0,27,25,33,26.0,28.0
AL_CE_20,Cargo 6,MULTIPLA_5,40,29.101142857142857,28.399999999999995,29.0,29,26,34,28.0,30.0
AL_CE_20,Cargo 7,MULTIPLA_5,40,28.095142857142857,28.399999999999995,28.0,27,26,35,27.0,29.0
AL_CE_20,Cargo 8,MULTIPLA_5,39,27.106571428571428,27.399999999999995,27.0,26,25,32,26.0,28.0
AL_CE_20,Cargo 9,MULTIPLA_5,38,26.68257142857143,26.399999999999995,27.0,26,24,32,26.0,27.0
AL_CE_20,Cargo 10,MULTIPLA_5,39,26.395142857142858,27.399999999999995,26.0,26,25,33,26.0,27.0
AL_CE_20,Cargo 11,MULTIPLA_5,40,28.008,28.399999999999995,28.0,28,26,35,27.0,29.0
AL_CE_20,Cargo 12,MULTIPLA_5,39,28.195714285714285,27.399999999999995,28.0,28,25,32,27.0,29.0
AL_CE_20,Cargo 13,MULTIPLA_5,40,28.47085714285714,28.399999999999995,28.0,28,26,34,28.0,29.0
AL_CE_20,Cargo 14,MULTIPLA_5,40,27.42342857142857,28.399999999999995,27.0,27,26,34,27.0,28.0
AL_CE_20,Cargo 15,MULTIPLA_5,37,26.301714285714286,25.4,26.0,26,23,30,26.0,27.0
AL_CE_20,Cargo 16,MULTIPLA_5,39,27.90085714285714,27.399999999999995,28.0,28,25,33,27.0,29.0
AL_CE_20,Cargo 17,MULTIPLA_5,40,28.59857142857143,28.399999999999995,28.0,28,26,34,28.0,29.0
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,99,59.24171428571429,57.0,59.0,59,47,73,57.0,61.0
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,99,58.94,57.0,59.0,61,43,75,57.0,61.0
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,99,59.042857142857144,57.0,59.0,61,43,73,57.0,61.0
PREF_JP_17_CGM,Cargo 2,CERTO_ERRADO,96,56.061142857142855,55.0,56.0,54,42,74,52.0,60.0
PREF_JP_17_CGM,Cargo 1,CERTO_ERRADO,95,55.388,54.0,55.0,55,41,71,53.0,59.0
MPC_PA_19_PROCURADOR,Cargo 1,MULTIPLA_5,97,68.40885714285714,67.0,68.0,68,63,74,67.0,69.0
MPS_24,Cargo 1,CERTO_ERRADO,94,51.330285714285715,53.0,50.0,50,36,74,48.0,54.0
TJ_PR_18_JUIZ,Cargo 1,MULTIPLA_4,96,69.59,68.25,70.0,70,64,76,68.0,71.0
MP_GO_24_SERVIDOR,Cargo 1,CERTO_ERRADO,98,56.52628571428571,56.0,56.0,56,42,74,52.0,60.0
MP_GO_24_SERVIDOR,Cargo 2,CERTO_ERRADO,97,56.95657142857143,55.0,57.0,55,41,71,55.0,59.0
MP_GO_24_SERVIDOR,Cargo 3,CERTO_ERRADO,97,55.856,55.0,55.0,53,41,73,53.0,59.0
MP_GO_24_SERVIDOR,Cargo 4,CERTO_ERRADO,97,56.48457142857143,55.0,57.0,57,43,73,53.0,59.0
MP_GO_24_SERVIDOR,Cargo 5,CERTO_ERRADO,98,58.21028571428572,56.0,58.0,58,44,74,56.0,60.0
HUB_17_RESIDENCIA,Cargo 1,CERTO_ERRADO,120,67.14114285714285,68.0,66.0,66,52,88,62.0,70.0
HUB_21_MULTIPROFISSIONAL,Cargo 1,CERTO_ERRADO,57,30.537714285714287,33.0,29.0,29,21,47,27.0,33.0
TCE_MG_18,Cargo 7,MULTIPLA_5,77,53.07714285714286,52.79999999999999,53.0,52,48,61,52.0,54.0
TCE_MG_18,Cargo 6,MULTIPLA_5,76,53.76714285714286,52.600000000000016,54.0,54,49,60,53.0,55.0
TCE_MG_18,Cargo 5,MULTIPLA_5,80,56.552571428571426,55.79999999999999,56.0,56,52,64,55.0,58.0
TCE_MG_18,Cargo 4,MULTIPLA_5,80,55.68514285714286,55.79999999999999,55.0,55,51,65,54.0,57.0
TCE_MG_18,Cargo 3,MULTIPLA_5,78,54.68142857142857,53.79999999999999,55.0,54,50,61,54.0,56.0
TCE_MG_18,Cargo 2,MULTIPLA_5,79,54.806,54.79999999999999,55.0,55,50,63,54.0,56.0
TCE_MG_18,Cargo 1,MULTIPLA_5,40,28.476,28.399999999999995,28.0,28,26,34,28.0,29.0
APEX_BRASIL_22_1,Cargo 1,MULTIPLA_4,79,57.505428571428574,56.0,57.0,57,53,63,56.0,59.0
TCE_SC_21_AUDITOR,Cargo 1,CERTO_ERRADO,93,55.07371428571429,53.0,55.0,55,41,71,53.0,57.0
TCE_SC_21_AUDITOR,Cargo 5,CERTO_ERRADO,96,57.16057142857143,55.0,58.0,56,44,72,54.0,60.0
TCE_SC_21_AUDITOR,Cargo 2,CERTO_ERRADO,60,35.627428571428574,34.0,36.0,36,26,46,34.0,38.0
TCE_SC_21_AUDITOR,Cargo 3,CERTO_ERRADO,60,35.469142857142856,34.0,36.0,34,24,48,34.0,38.0
TCE_SC_21_AUDITOR,Cargo 4,CERTO_ERRADO,59,34.343428571428575,33.0,35.0,33,23,45,31.0,37.0
TCE_SC_21_AUDITOR,Cargo 6,CERTO_ERRADO,54,32.753142857142855,31.0,32.0,34,26,42,30.0,34.0
PC_SE_21,Cargo 1,CERTO_ERRADO,77,42.46,43.0,41.0,41,29,61,39.0,45.0
PC_SE_21,Cargo 2,CERTO_ERRADO,57,33.81314285714286,33.0,33.0,33,23,47,31.0,37.0
TCE_AC_24,Cargo 6,CERTO_ERRADO,100,57.09657142857143,56.0,56.0,56,44,74,54.0,60.0
TCE_AC_24,Cargo 7,CERTO_ERRADO,100,57.712,56.0,58.0,58,44,72,54.0,60.0
TCE_AC_24,Cargo 8,CERTO_ERRADO,100,57.96171428571429,56.0,58.0,58,42,74,56.0,60.0
TCE_AC_24,Cargo 9,CERTO_ERRADO,100,58.08857142857143,56.0,58.0,58,44,72,56.0,60.0
TCE_AC_24,Cargo 10,CERTO_ERRADO,99,59.05542857142857,57.0,59.0,57,45,75,57.0,61.0
TCE_AC_24,Cargo 11,CERTO_ERRADO,100,57.681714285714285,56.0,58.0,58,44,72,54.0,60.0
TCE_AC_24,Cargo 1,CERTO_ERRADO,100,57.138285714285715,56.0,58.0,56,40,74,54.0,60.0
TCE_AC_24,Cargo 2,CERTO_ERRADO,98,57.04,56.0,56.0,56,40,76,54.0,60.0
TCE_AC_24,Cargo 3,CERTO_ERRADO,100,58.029714285714284,56.0,58.0,58,44,76,56.0,60.0
TCE_AC_24,Cargo 4,CERTO_ERRADO,98,57.08685714285714,56.0,56.0,56,42,72,54.0,60.0
TCE_AC_24,Cargo 5,CERTO_ERRADO,100,55.50342857142857,56.0,56.0,54,38,74,52.0,58.0
TCE_AC_24,Cargo 12,CERTO_ERRADO,100,56.292,56.0,56.0,58,38,74,52.0,60.0
TCE_AC_24,Cargo 13,CERTO_ERRADO,100,57.808571428571426,56.0,58.0,58,42,74,54.0,60.0
TCE_AC_24,Cargo 14,CERTO_ERRADO,97,56.969142857142856,55.0,57.0,57,45,69,55.0,59.0
TCE_AC_24,Cargo 15,CERTO_ERRADO,95,54.68114285714286,54.0,55.0,53,37,73,51.0,59.0
TCE_AC_24,Cargo 16,CERTO_ERRADO,97,57.21657142857143,55.0,57.0,59,45,71,55.0,59.0
TCE_AC_24,Cargo 17,CERTO_ERRADO,98,57.267428571428574,56.0,58.0,56,44,74,54.0,60.0
TCE_AC_24,Cargo 18,CERTO_ERRADO,98,57.22114285714286,56.0,58.0,56,42,74,54.0,60.0
TCE_AC_24,Cargo 20,CERTO_ERRADO,100,57.968,56.0,58.0,58,44,72,56.0,60.0
TCE_AC_24,Cargo 19,CERTO_ERRADO,99,57.68114285714286,57.0,57.0,55,43,73,55.0,61.0
PREF_MOSSORO_RN_24,Cargo 1,CERTO_ERRADO,100,58.15314285714286,56.0,58.0,58,46,72,56.0,60.0
PREF_MOSSORO_RN_24,Cargo 2,CERTO_ERRADO,100,57.704,56.0,58.0,58,44,72,54.0,60.0
PREF_MOSSORO_RN_24,Cargo 3,CERTO_ERRADO,99,57.81314285714286,57.0,57.0,57,43,79,55.0,61.0
PREF_MOSSORO_RN_24,Cargo 4,CERTO_ERRADO,60,35.55142857142857,34.0,36.0,36,24,48,34.0,38.0
PREF_MOSSORO_RN_24,Cargo 5,CERTO_ERRADO,59,34.644,33.0,35.0,35,25,47,33.0,37.0
PREF_MOSSORO_RN_24,Cargo 6,CERTO_ERRADO,60,34.36742857142857,34.0,34.0,34,24,46,32.0,38.0
PREF_MOSSORO_RN_24,Cargo 7,CERTO_ERRADO,57,34.810857142857145,33.0,35.0,35,27,47,33.0,37.0
PREF_MOSSORO_RN_24,Cargo 8,CERTO_ERRADO,117,65.21714285714286,65.0,65.0,65,47,85,61.0,69.0
TCE_MS_23_PROCURADOR,Cargo 1,MULTIPLA_5,97,66.31685714285715,67.0,66.0,66,61,75,65.0,67.0
ANP_22_PSS,Cargo 1,CERTO_ERRADO,96,57.14457142857143,55.0,56.0,56,44,70,54.0,60.0
TCE_PE_17,Cargo 1,CERTO_ERRADO,39,24.475428571428573,23.0,25.0,25,19,33,23.0,27.0
TCE_PE_17,Cargo 2,CERTO_ERRADO,39,24.434285714285714,23.0,25.0,25,19,33,23.0,27.0
TCE_PE_17,Cargo 3,CERTO_ERRADO,39,24.460571428571427,23.0,25.0,25,19,33,23.0,27.0
TCE_PE_17,Cargo 4,CERTO_ERRADO,37,22.397714285714287,21.0,23.0,23,17,31,21.0,25.0
TCE_PE_17,Cargo 5,CERTO_ERRADO,39,24.477714285714285,23.0,25.0,25,19,33,23.0,27.0
MEC_23,Cargo 1,CERTO_ERRADO,96,57.257714285714286,55.0,58.0,56,44,72,54.0,60.0
CBM_PA_23_CFP,Cargo 1,MULTIPLA_5,58,39.86942857142857,39.600000000000016,40.0,39,36,46,39.0,41.0
CODEVASF_20,Cargo 1,CERTO_ERRADO,95,56.18685714285714,54.0,57.0,55,45,69,53.0,59.0
CODEVASF_20,Cargo 2,CERTO_ERRADO,55,33.35371428571428,32.0,33.0,33,23,47,31.0,35.0
CODEVASF_20,Cargo 3,CERTO_ERRADO,60,35.644,34.0,36.0,36,26,46,34.0,38.0
CODEVASF_20,Cargo 4,CERTO_ERRADO,57,31.83085714285714,33.0,31.0,31,21,47,29.0,35.0
CODEVASF_20,Cargo 5,CERTO_ERRADO,57,33.773714285714284,33.0,33.0,33,23,47,31.0,37.0
CODEVASF_20,Cargo 6,CERTO_ERRADO,55,32.73885714285714,32.0,33.0,31,23,47,31.0,35.0
CODEVASF_20,Cargo 7,CERTO_ERRADO,54,32.57085714285714,31.0,32.0,32,24,44,30.0,34.0
CODEVASF_20,Cargo 8,CERTO_ERRADO,56,34.765142857142855,33.0,34.0,36,28,46,32.0,36.0
CODEVASF_20,Cargo 9,CERTO_ERRADO,56,34.752,33.0,34.0,36,28,44,32.0,36.0
CODEVASF_20,Cargo 10,CERTO_ERRADO,59,34.309714285714286,33.0,35.0,33,25,47,31.0,37.0
CODEVASF_20,Cargo 11,CERTO_ERRADO,54,32.11257142857143,31.0,32.0,30,22,44,30.0,34.0
CODEVASF_20,Cargo 12,CERTO_ERRADO,60,33.59142857142857,34.0,34.0,32,22,48,30.0,36.0
CODEVASF_20,Cargo 13,CERTO_ERRADO,60,35.69942857142857,34.0,36.0,36,26,46,34.0,38.0
CODEVASF_20,Cargo 14,CERTO_ERRADO,60,35.513714285714286,34.0,36.0,36,26,50,34.0,38.0
CODEVASF_20,Cargo 15,CERTO_ERRADO,57,34.810857142857145,33.0,35.0,35,27,47,33.0,37.0
PGE_RR_23_PROCURADOR,Cargo 1,CERTO_ERRADO,129,74.32971428571429,72.0,75.0,73,59,93,71.0,77.0
PREF_JOINVILLE_22,Cargo 1,MULTIPLA_5,49,34.54942857142857,34.0,34.0,34,31,41,34.0,35.0
PREF_JOINVILLE_22,Cargo 2,MULTIPLA_5,20,13.689714285714286,14.199999999999998,14.0,13,13,18,13.0,14.0
PREF_JOINVILLE_22,Cargo 3,MULTIPLA_5,20,14.316,14.199999999999998,14.0,14,13,19,14.0,15.0
PREF_JOINVILLE_22,Cargo 4,MULTIPLA_5,20,14.397714285714287,14.199999999999998,14.0,14,13,18,14.0,15.0
PREF_JOINVILLE_22,Cargo 5,MULTIPLA_5,20,14.14257142857143,14.199999999999998,14.0,14,13,18,14.0,15.0
PREF_JOINVILLE_22,Cargo 6,MULTIPLA_5,19,12.881714285714287,13.199999999999998,13.0,12,12,18,12.0,13.0
PREF_JOINVILLE_22,Cargo 7,MULTIPLA_5,20,14.920571428571428,14.199999999999998,15.0,15,13,17,14.0,15.0
PREF_JOINVILLE_22,Cargo 8,MULTIPLA_5,20,14.736857142857144,14.199999999999998,15.0,15,13,18,14.0,15.0
PREF_JOINVILLE_22,Cargo 9,MULTIPLA_5,18,12.856285714285715,12.2,13.0,13,11,16,12.0,13.0
PREF_JOINVILLE_22,Cargo 10,MULTIPLA_5,18,12.009142857142857,12.2,12.0,12,11,17,11.0,13.0
PREF_JOINVILLE_22,Cargo 11,MULTIPLA_5,19,12.809142857142858,13.199999999999998,13.0,13,12,17,12.0,13.0
PREF_JOINVILLE_22,Cargo 12,MULTIPLA_5,20,14.626857142857142,14.199999999999998,15.0,15,13,19,14.0,15.0
PREF_ARACAJU_SE_20_AUDITOR,Cargo 1,MULTIPLA_5,94,66.01571428571428,64.79999999999998,66.0,66,61,73,65.0,67.0
PREF_ARACAJU_SE_20_AUDITOR,Cargo 2,MULTIPLA_5,58,40.51571428571429,39.600000000000016,40.0,40,36,45,40.0,41.0
ICMBIO_21,Cargo 1,CERTO_ERRADO,40,24.687428571428573,24.0,24.0,24,16,34,22.0,26.0
ICMBIO_21,Cargo 2,CERTO_ERRADO,56,34.62171428571428,33.0,34.0,34,26,46,32.0,36.0
FUB_22,Cargo 1,CERTO_ERRADO,99,59.27314285714286,57.0,59.0,59,47,75,57.0,61.0
FUB_22,Cargo 15,CERTO_ERRADO,57,34.344,33.0,35.0,35,25,45,33.0,37.0
FUB_22,Cargo 17,CERTO_ERRADO,59,34.67885714285714,33.0,35.0,35,25,45,33.0,37.0
FUB_22,Cargo 161,CERTO_ERRADO,39,22.206285714285713,23.0,21.0,21,13,33,19.0,25.0
FUB_22,Cargo 2,CERTO_ERRADO,59,34.733714285714285,33.0,35.0,35,25,47,33.0,37.0
FUB_22,Cargo 3,CERTO_ERRADO,59,29.966857142857144,33.0,29.0,29,19,49,27.0,31.0
FUB_22,Cargo 4,CERTO_ERRADO,60,30.68285714285714,34.0,30.0,30,20,50,28.0,32.0
FUB_22,Cargo 5,CERTO_ERRADO,57,33.76971428571429,33.0,33.0,33,23,47,31.0,37.0
FUB_22,Cargo 6,CERTO_ERRADO,59,34.61942857142857,33.0,35.0,35,25,45,33.0,37.0
FUB_22,Cargo 7,CERTO_ERRADO,57,32.76057142857143,33.0,33.0,33,21,47,29.0,35.0
FUB_22,Cargo 8,CERTO_ERRADO,58,33.034285714285716,32.0,32.0,32,22,44,30.0,36.0
FUB_22,Cargo 9,CERTO_ERRADO,60,35.64457142857143,34.0,36.0,36,26,46,34.0,38.0
FUB_22,Cargo 10,CERTO_ERRADO,60,35.521142857142856,34.0,36.0,36,24,46,34.0,38.0
FUB_22,Cargo 11,CERTO_ERRADO,59,34.33314285714286,33.0,35.0,33,23,45,31.0,37.0
FUB_22,Cargo 12,CERTO_ERRADO,59,34.590857142857146,33.0,35.0,35,25,47,33.0,37.0
FUB_22,Cargo 13,CERTO_ERRADO,58,31.525714285714287,32.0,32.0,30,20,48,28.0,34.0
FUB_22,Cargo 14,CERTO_ERRADO,58,33.062285714285714,32.0,34.0,34,22,46,30.0,36.0
FUB_22,Cargo 16,CERTO_ERRADO,60,34.364,34.0,34.0,34,22,50,32.0,38.0
PREF_BOA_VISTA_23_GUARDA,Cargo 1,MULTIPLA_4,80,56.296,57.0,56.0,56,51,66,55.0,57.0
SEFAZ_AC_23,Cargo 1,MULTIPLA_5,56,40.212,39.399999999999984,40.0,40,37,46,39.0,41.0
SEFAZ_AC_23,Cargo 2,MULTIPLA_5,40,29.41657142857143,28.399999999999995,29.0,29,27,34,29.0,30.0
SEFAZ_AC_23,Cargo 3,MULTIPLA_5,40,28.612,28.399999999999995,28.0,28,26,34,28.0,29.0
SEFAZ_AC_23,Cargo 4,MULTIPLA_5,37,25.764285714285716,25.4,26.0,25,23,31,25.0,26.0
PETROBRAS_23_NTJ,Cargo 1,CERTO_ERRADO,96,57.11828571428571,55.0,58.0,58,46,70,54.0,60.0
DPDF_20_ANALISTA,Cargo 1,CERTO_ERRADO,97,55.68571428571428,55.0,55.0,53,39,73,53.0,59.0
DPDF_20_ANALISTA,Cargo 2,CERTO_ERRADO,59,32.968,33.0,33.0,31,21,47,31.0,35.0
DPDF_20_ANALISTA,Cargo 3,CERTO_ERRADO,59,34.74285714285714,33.0,35.0,35,25,47,33.0,37.0
DPDF_20_ANALISTA,Cargo 4,CERTO_ERRADO,58,33.552,32.0,34.0,34,24,44,32.0,36.0
DPDF_20_ANALISTA,Cargo 5,CERTO_ERRADO,60,35.616,34.0,36.0,36,24,46,34.0,38.0
DPDF_20_ANALISTA,Cargo 6,CERTO_ERRADO,60,35.47085714285714,34.0,36.0,34,24,46,34.0,38.0
DPDF_20_ANALISTA,Cargo 7,CERTO_ERRADO,59,29.969714285714286,33.0,29.0,29,19,47,27.0,31.0
DPDF_20_ANALISTA,Cargo 8,CERTO_ERRADO,60,34.396,34.0,34.0,34,24,46,32.0,38.0
DPDF_20_ANALISTA,Cargo 9,CERTO_ERRADO,60,35.60742857142857,34.0,36.0,36,26,46,34.0,38.0
DPDF_20_ANALISTA,Cargo 10,CERTO_ERRADO,60,35.04228571428571,34.0,36.0,36,24,48,32.0,38.0
DPDF_20_ANALISTA,Cargo 11,CERTO_ERRADO,60,35.06742857142857,34.0,36.0,36,22,48,32.0,38.0
DPDF_20_ANALISTA,Cargo 12,CERTO_ERRADO,58,33.45657142857143,32.0,34.0,34,22,44,32.0,36.0
DPDF_20_ANALISTA,Cargo 13,CERTO_ERRADO,59,34.28171428571429,33.0,35.0,33,23,47,31.0,37.0
TJ_PR_16_JUIZ,Cargo 1,MULTIPLA_4,91,64.62971428571429,64.0,65.0,65,59,72,63.0,66.0
PC_ES_22_DELEGADO,Cargo 1,MULTIPLA_5,74,50.818,50.600000000000016,51.0,50,46,58,50.0,52.0
CBM_PA_23_CFO,Cargo 1,MULTIPLA_5,56,38.04257142857143,39.399999999999984,38.0,38,36,46,37.0,39.0
HUB_19_MULTIPROFISSIONAL,Cargo 1,CERTO_ERRADO,99,56.84628571428571,57.0,57.0,53,41,75,53.0,61.0
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,49,35.06857142857143,34.75,35.0,34,31,41,34.0,36.0
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,94,64.71628571428572,64.79999999999998,64.0,64,59,73,63.0,66.0
PC_MA_17_APC,Cargo 5,MULTIPLA_5,55,37.70885714285714,38.399999999999984,38.0,37,35,44,37.0,38.0
PC_MA_17_APC,Cargo 4,MULTIPLA_5,57,39.405142857142856,39.600000000000016,39.0,39,36,44,38.0,40.0
PC_MA_17_APC,Cargo 3,MULTIPLA_5,58,39.920857142857145,39.600000000000016,40.0,39,36,46,39.0,41.0
PC_MA_17_APC,Cargo 2,MULTIPLA_5,58,38.156571428571425,39.600000000000016,38.0,38,36,45,37.0,39.0
PC_MA_17_APC,Cargo 1,MULTIPLA_5,58,39.41685714285714,39.600000000000016,39.0,39,36,48,38.0,40.0
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,77,53.366285714285716,52.79999999999999,53.0,53,49,61,52.0,54.0
MP_PI_18_PROMOTOR,Cargo 1,MULTIPLA_5,100,69.58971428571428,69.0,69.0,69,63,77,68.0,71.0
MP_PI_18,Cargo 6,CERTO_ERRADO,59,32.91542857142857,33.0,33.0,31,19,47,29.0,35.0
MP_PI_18,Cargo 5,CERTO_ERRADO,59,33.79257142857143,33.0,33.0,35,23,47,31.0,37.0
MP_PI_18,Cargo 4,CERTO_ERRADO,60,35.00228571428571,34.0,34.0,34,22,46,32.0,38.0
MP_PI_18,Cargo 3,CERTO_ERRADO,60,35.128571428571426,34.0,36.0,36,24,48,32.0,38.0
MP_PI_18,Cargo 2,CERTO_ERRADO,100,58.10171428571429,56.0,58.0,58,44,74,56.0,60.0
MP_PI_18,Cargo 1,CERTO_ERRADO,98,58.08914285714286,56.0,58.0,58,44,74,56.0,60.0
PREF_ESTANCIA_21_SE,Cargo 1,MULTIPLA_4,35,25.702,24.75,26.0,26,23,30,25.0,26.0
PREF_ESTANCIA_21_SE,Cargo 2,MULTIPLA_4,15,9.85,10.25,10.0,9,9,14,9.0,10.0
PREF_ESTANCIA_21_SE,Cargo 3,MULTIPLA_4,15,10.161428571428571,10.25,10.0,10,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 4,MULTIPLA_4,15,10.503428571428572,10.25,10.0,10,9,13,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 5,MULTIPLA_4,15,10.726,10.25,11.0,11,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 6,MULTIPLA_4,15,10.498857142857142,10.25,10.0,10,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 7,MULTIPLA_4,35,25.68257142857143,24.75,26.0,26,23,29,25.0,26.0
PREF_ESTANCIA_21_SE,Cargo 8,MULTIPLA_4,15,10.748857142857142,10.25,11.0,11,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 9,MULTIPLA_4,15,10.90857142857143,10.25,11.0,11,9,13,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 10,MULTIPLA_4,15,10.594,10.25,11.0,11,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 11,MULTIPLA_4,15,10.526571428571428,10.25,10.0,10,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 12,MULTIPLA_4,13,9.751142857142858,10.0,10.0,10,9,12,9.0,10.0
PREF_ESTANCIA_21_SE,Cargo 13,MULTIPLA_4,13,10.225142857142858,10.0,10.0,10,9,13,10.0,10.0
PREF_ESTANCIA_21_SE,Cargo 14,MULTIPLA_4,15,10.39257142857143,10.25,10.0,10,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 15,MULTIPLA_4,15,10.753428571428572,10.25,11.0,11,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 16,MULTIPLA_4,14,9.634571428571428,10.25,9.0,9,9,14,9.0,10.0
PREF_ESTANCIA_21_SE,Cargo 17,MULTIPLA_4,15,10.778571428571428,10.25,11.0,11,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 18,MULTIPLA_4,15,10.753714285714286,10.25,11.0,11,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 19,MULTIPLA_4,14,9.022285714285715,10.25,9.0,9,9,12,9.0,9.0
PREF_ESTANCIA_21_SE,Cargo 20,MULTIPLA_4,15,10.406,10.25,10.0,10,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 21,MULTIPLA_4,15,10.494571428571428,10.25,10.0,10,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 22,MULTIPLA_4,15,9.852857142857143,10.25,10.0,9,9,14,9.0,10.0
PREF_ESTANCIA_21_SE,Cargo 23,MULTIPLA_4,15,10.402571428571429,10.25,10.0,10,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 24,MULTIPLA_4,15,10.486571428571429,10.25,10.0,10,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 25,MULTIPLA_4,15,9.710857142857144,10.25,10.0,10,9,14,9.0,10.0
PREF_ESTANCIA_21_SE,Cargo 26,MULTIPLA_4,15,10.402857142857142,10.25,10.0,10,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 27,MULTIPLA_4,15,10.760857142857143,10.25,11.0,11,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 28,MULTIPLA_4,15,10.874571428571429,10.25,11.0,11,9,13,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 29,MULTIPLA_4,15,9.859428571428571,10.25,10.0,10,9,14,9.0,10.0
PREF_ESTANCIA_21_SE,Cargo 30,MULTIPLA_4,15,10.506285714285715,10.25,10.0,10,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 31,MULTIPLA_4,15,10.420857142857143,10.25,10.0,10,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 32,MULTIPLA_4,13,10.223714285714285,10.0,10.0,10,9,13,10.0,10.0
PREF_ESTANCIA_21_SE,Cargo 33,MULTIPLA_4,15,10.39257142857143,10.25,10.0,10,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 34,MULTIPLA_4,15,10.858,10.25,11.0,11,9,13,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 35,MULTIPLA_4,15,10.386285714285714,10.25,10.0,10,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 36,MULTIPLA_4,15,10.169714285714285,10.25,10.0,10,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 37,MULTIPLA_4,15,10.619428571428571,10.25,11.0,11,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 38,MULTIPLA_4,15,10.756285714285715,10.25,11.0,11,9,14,10.0,11.0
PREF_ESTANCIA_21_SE,Cargo 39,MULTIPLA_4,32,22.936857142857143,22.5,23.0,23,20,27,22.0,24.0
PREF_ESTANCIA_21_SE,Cargo 40,MULTIPLA_4,33,24.302285714285713,23.5,24.0,24,21,29,24.0,25.0
PREF_ESTANCIA_21_SE,Cargo 41,MULTIPLA_4,33,23.402285714285714,23.5,23.0,23,21,29,23.0,24.0
