Grupo,Conhecimento_Pct,Erro_Pct,Nota_Media_Final,Ganho_Medio
MULTIPLA_5,0.7,0.05,13.716,0.716
MULTIPLA_5,0.7,0.05,14.335,1.335
MULTIPLA_5,0.7,0.05,14.483,0.483
MULTIPLA_5,0.7,0.05,15.774,1.774
MULTIPLA_5,0.7,0.05,12.707,0.707
MULTIPLA_5,0.7,0.05,13.99,1.99
MULTIPLA_5,0.7,0.05,14.882,0.882
MULTIPLA_5,0.7,0.05,14.54,1.54
MULTIPLA_5,0.7,0.05,11.371,1.371
MULTIPLA_5,0.7,0.05,11.817,0.817
MULTIPLA_5,0.7,0.05,15.422,1.422
MULTIPLA_5,0.7,0.05,15.29,1.29
MULTIPLA_5,0.7,0.05,15.409,1.409
MULTIPLA_5,0.7,0.05,12.76,0.76
MULTIPLA_5,0.7,0.05,14.32,1.32
MULTIPLA_5,0.7,0.05,15.394,1.394
MULTIPLA_5,0.7,0.05,14.567,0.567
MULTIPLA_5,0.7,0.05,14.008,0.008
MULTIPLA_5,0.7,0.05,15.449,1.449
MULTIPLA_5,0.7,0.05,12.725,0.725
MULTIPLA_5,0.7,0.05,13.601,0.601
MULTIPLA_5,0.7,0.05,16.097,2.097
MULTIPLA_5,0.7,0.05,13.647,0.647
MULTIPLA_5,0.7,0.05,12.881,0.881
MULTIPLA_5,0.7,0.05,11.969,0.969
MULTIPLA_4,0.7,0.05,30.459,3.459
MULTIPLA_5,0.7,0.05,39.554,2.554
MULTIPLA_5,0.7,0.05,41.105,3.105
MULTIPLA_5,0.7,0.05,41.597,3.597
MULTIPLA_5,0.7,0.05,40.139,2.139
MULTIPLA_5,0.7,0.05,39.436,3.436
MULTIPLA_5,0.7,0.05,40.658,2.658
MULTIPLA_5,0.7,0.05,41.291,3.291
MULTIPLA_5,0.7,0.05,41.806,3.806
MULTIPLA_5,0.7,0.05,39.562,2.562
MULTIPLA_5,0.7,0.05,40.842,1.842
MULTIPLA_5,0.7,0.05,43.503,4.503
MULTIPLA_5,0.7,0.05,41.862,3.862
MULTIPLA_5,0.7,0.05,44.812,4.812
MULTIPLA_5,0.7,0.05,40.879,1.879
MULTIPLA_5,0.7,0.05,41.7,3.7
MULTIPLA_5,0.7,0.05,42.469,4.469
MULTIPLA_5,0.7,0.05,42.597,4.597
CERTO_ERRADO,0.7,0.05,59.506,0.506
CERTO_ERRADO,0.7,0.05,61.81,1.81
CERTO_ERRADO,0.7,0.05,63.708,2.708
CERTO_ERRADO,0.7,0.05,63.004,2.004
CERTO_ERRADO,0.7,0.05,61.508,2.508
CERTO_ERRADO,0.7,0.05,123.814,1.814
CERTO_ERRADO,0.7,0.05,65.004,3.004
CERTO_ERRADO,0.7,0.05,62.962,1.962
CERTO_ERRADO,0.7,0.05,66.642,2.642
CERTO_ERRADO,0.7,0.05,75.566,1.566
MULTIPLA_5,0.7,0.05,39.283,3.283
MULTIPLA_5,0.7,0.05,29.861,2.861
MULTIPLA_5,0.7,0.05,28.802,1.802
MULTIPLA_5,0.7,0.05,28.29,2.29
MULTIPLA_5,0.7,0.05,28.734,2.734
MULTIPLA_5,0.7,0.05,27.487,2.487
MULTIPLA_5,0.7,0.05,26.716,0.716
MULTIPLA_5,0.7,0.05,26.322,0.322
MULTIPLA_5,0.7,0.05,30.474,3.474
MULTIPLA_5,0.7,0.05,29.273,3.273
MULTIPLA_5,0.7,0.05,28.4,1.4
MULTIPLA_5,0.7,0.05,29.534,2.534
MULTIPLA_5,0.7,0.05,28.937,2.937
MULTIPLA_5,0.7,0.05,30.267,3.267
CERTO_ERRADO,0.7,0.05,0.0,-1.0
CERTO_ERRADO,0.7,0.05,66.018,2.018
MULTIPLA_5,0.7,0.05,65.849,4.849
CERTO_ERRADO,0.7,0.05,39.912,1.912
CERTO_ERRADO,0.7,0.05,40.124,2.124
CERTO_ERRADO,0.7,0.05,39.14,2.14
CERTO_ERRADO,0.7,0.05,38.792,1.792
CERTO_ERRADO,0.7,0.05,40.112,2.112
CERTO_ERRADO,0.7,0.05,39.116,2.116
CERTO_ERRADO,0.7,0.05,39.86,1.86
CERTO_ERRADO,0.7,0.05,37.884,1.884
CERTO_ERRADO,0.7,0.05,38.594,1.594
CERTO_ERRADO,0.7,0.05,39.924,1.924
CERTO_ERRADO,0.7,0.05,35.506,-1.494
CERTO_ERRADO,0.7,0.05,40.026,2.026
CERTO_ERRADO,0.7,0.05,37.832,0.832
CERTO_ERRADO,0.7,0.05,39.246,1.246
CERTO_ERRADO,0.7,0.05,37.764,1.764
CERTO_ERRADO,0.7,0.05,39.874,1.874
CERTO_ERRADO,0.7,0.05,39.856,1.856
CERTO_ERRADO,0.7,0.05,40.21,2.21
CERTO_ERRADO,0.7,0.05,64.4,0.4
MULTIPLA_5,0.7,0.05,41.918,3.918
MULTIPLA_5,0.7,0.05,41.795,3.795
MULTIPLA_5,0.7,0.05,41.336,3.336
MULTIPLA_5,0.7,0.05,43.297,4.297
MULTIPLA_5,0.7,0.05,42.837,4.837
MULTIPLA_5,0.7,0.05,42.957,4.957
MULTIPLA_5,0.7,0.05,28.885,1.885
MULTIPLA_5,0.7,0.05,28.414,3.414
MULTIPLA_5,0.7,0.05,30.523,3.523
MULTIPLA_5,0.7,0.05,29.536,2.536
MULTIPLA_5,0.7,0.05,30.533,3.533
MULTIPLA_5,0.7,0.05,28.368,2.368
MULTIPLA_5,0.7,0.05,29.596,3.596
MULTIPLA_5,0.7,0.05,68.173,6.173
CERTO_ERRADO,0.7,0.05,63.338,2.338
CERTO_ERRADO,0.7,0.05,56.132,2.132
CERTO_ERRADO,0.7,0.05,63.514,2.514
CERTO_ERRADO,0.7,0.05,64.524,1.524
CERTO_ERRADO,0.7,0.05,82.094,-3.906
CERTO_ERRADO,0.7,0.05,73.718,-5.282
CERTO_ERRADO,0.7,0.05,62.522,1.522
CERTO_ERRADO,0.7,0.05,63.462,2.462
CERTO_ERRADO,0.7,0.05,61.304,2.304
CERTO_ERRADO,0.7,0.05,62.034,1.034
CERTO_ERRADO,0.7,0.05,63.208,1.208
CERTO_ERRADO,0.7,0.05,65.316,1.316
CERTO_ERRADO,0.7,0.05,62.556,1.556
CERTO_ERRADO,0.7,0.05,126.062,2.062
MULTIPLA_5,0.7,0.05,15.347,1.347
MULTIPLA_5,0.7,0.05,29.436,2.436
MULTIPLA_5,0.7,0.05,30.244,3.244
MULTIPLA_5,0.7,0.05,30.168,3.168
MULTIPLA_5,0.7,0.05,15.429,1.429
MULTIPLA_5,0.7,0.05,15.777,1.777
MULTIPLA_5,0.7,0.05,15.889,1.889
MULTIPLA_5,0.7,0.05,14.85,1.85
MULTIPLA_5,0.7,0.05,15.857,1.857
MULTIPLA_5,0.7,0.05,14.892,1.892
MULTIPLA_5,0.7,0.05,15.367,1.367
MULTIPLA_5,0.7,0.05,15.354,1.354
MULTIPLA_5,0.7,0.05,15.409,1.409
MULTIPLA_5,0.7,0.05,13.665,1.665
MULTIPLA_5,0.7,0.05,15.398,1.398
CERTO_ERRADO,0.7,0.05,74.728,1.728
CERTO_ERRADO,0.7,0.05,69.676,-2.324
CERTO_ERRADO,0.7,0.05,69.984,-2.016
CERTO_ERRADO,0.7,0.05,71.65,-1.35
CERTO_ERRADO,0.7,0.05,44.16,2.16
CERTO_ERRADO,0.7,0.05,51.432,0.432
CERTO_ERRADO,0.7,0.05,25.48,-0.52
CERTO_ERRADO,0.7,0.05,26.122,1.122
CERTO_ERRADO,0.7,0.05,26.228,1.228
CERTO_ERRADO,0.7,0.05,26.28,1.28
CERTO_ERRADO,0.7,0.05,27.44,1.44
CERTO_ERRADO,0.7,0.05,26.796,0.796
MULTIPLA_5,0.7,0.05,66.87,5.87
MULTIPLA_4,0.7,0.05,69.499,7.499
CERTO_ERRADO,0.7,0.05,62.216,0.216
CERTO_ERRADO,0.7,0.05,61.698,0.698
CERTO_ERRADO,0.7,0.05,62.97,1.97
CERTO_ERRADO,0.7,0.05,38.544,1.544
CERTO_ERRADO,0.7,0.05,40.044,2.044
CERTO_ERRADO,0.7,0.05,39.874,1.874
CERTO_ERRADO,0.7,0.05,37.8,0.8
CERTO_ERRADO,0.7,0.05,40.126,2.126
CERTO_ERRADO,0.7,0.05,36.776,-0.224
CERTO_ERRADO,0.7,0.05,37.768,0.768
MULTIPLA_5,0.7,0.05,65.782,4.782
CERTO_ERRADO,0.7,0.05,63.296,2.296
CERTO_ERRADO,0.7,0.05,58.704,-0.296
CERTO_ERRADO,0.7,0.05,59.582,-0.418
CERTO_ERRADO,0.7,0.05,59.602,-0.398
CERTO_ERRADO,0.7,0.05,63.468,2.468
CERTO_ERRADO,0.7,0.05,60.398,2.398
CERTO_ERRADO,0.7,0.05,38.094,2.094
CERTO_ERRADO,0.7,0.05,37.786,0.786
CERTO_ERRADO,0.7,0.05,38.146,2.146
CERTO_ERRADO,0.7,0.05,37.912,1.912
CERTO_ERRADO,0.7,0.05,37.666,1.666
CERTO_ERRADO,0.7,0.05,39.368,1.368
CERTO_ERRADO,0.7,0.05,34.13,-1.87
CERTO_ERRADO,0.7,0.05,36.232,0.232
CERTO_ERRADO,0.7,0.05,35.762,-1.238
CERTO_ERRADO,0.7,0.05,53.128,2.128
CERTO_ERRADO,0.7,0.05,37.414,-0.586
CERTO_ERRADO,0.7,0.05,36.216,0.216
CERTO_ERRADO,0.7,0.05,39.878,1.878
CERTO_ERRADO,0.7,0.05,36.162,-0.838
CERTO_ERRADO,0.7,0.05,35.578,-0.422
CERTO_ERRADO,0.7,0.05,35.352,-0.648
CERTO_ERRADO,0.7,0.05,53.98,1.98
CERTO_ERRADO,0.7,0.05,37.4,1.4
CERTO_ERRADO,0.7,0.05,39.476,2.476
CERTO_ERRADO,0.7,0.05,39.882,1.882
CERTO_ERRADO,0.7,0.05,38.454,0.454
CERTO_ERRADO,0.7,0.05,39.334,2.334
CERTO_ERRADO,0.7,0.05,37.71,1.71
CERTO_ERRADO,0.7,0.05,37.694,1.694
CERTO_ERRADO,0.7,0.05,36.738,0.738
CERTO_ERRADO,0.7,0.05,37.968,1.968
CERTO_ERRADO,0.7,0.05,53.92,1.92
CERTO_ERRADO,0.7,0.05,39.33,1.33
CERTO_ERRADO,0.7,0.05,39.376,1.376
CERTO_ERRADO,0.7,0.05,35.068,0.068
CERTO_ERRADO,0.7,0.05,38.522,1.522
CERTO_ERRADO,0.7,0.05,39.106,2.106
CERTO_ERRADO,0.7,0.05,39.92,1.92
CERTO_ERRADO,0.7,0.05,88.544,1.544
CERTO_ERRADO,0.7,0.05,74.278,3.278
CERTO_ERRADO,0.7,0.05,80.166,3.166
CERTO_ERRADO,0.7,0.05,85.878,2.878
MULTIPLA_5,0.7,0.05,71.304,7.304
CERTO_ERRADO,0.7,0.05,3.506,-0.494
MULTIPLA_5,0.7,0.05,43.512,4.512
MULTIPLA_5,0.7,0.05,41.96,3.96
MULTIPLA_5,0.7,0.05,29.467,3.467
MULTIPLA_5,0.7,0.05,29.628,2.628
MULTIPLA_5,0.7,0.05,29.907,2.907
MULTIPLA_5,0.7,0.05,28.109,2.109
MULTIPLA_5,0.7,0.05,27.931,1.931
MULTIPLA_5,0.7,0.05,28.919,2.919
MULTIPLA_5,0.7,0.05,28.014,2.014
MULTIPLA_5,0.7,0.05,29.228,3.228
MULTIPLA_5,0.7,0.05,26.762,2.762
MULTIPLA_5,0.7,0.05,26.192,2.192
MULTIPLA_5,0.7,0.05,27.19,2.19
MULTIPLA_5,0.7,0.05,27.138,2.138
MULTIPLA_5,0.7,0.05,27.007,2.007
MULTIPLA_5,0.7,0.05,28.252,1.252
MULTIPLA_5,0.7,0.05,29.535,2.535
MULTIPLA_5,0.7,0.05,28.65,2.65
MULTIPLA_5,0.7,0.05,30.627,3.627
MULTIPLA_5,0.7,0.05,26.283,1.283
MULTIPLA_5,0.7,0.05,28.37,1.37
MULTIPLA_5,0.7,0.05,28.309,2.309
MULTIPLA_5,0.7,0.05,30.276,3.276
MULTIPLA_5,0.7,0.05,27.616,2.616
MULTIPLA_5,0.7,0.05,25.422,3.422
MULTIPLA_5,0.7,0.05,28.31,1.31
MULTIPLA_4,0.7,0.05,26.978,2.978
MULTIPLA_4,0.7,0.05,29.572,3.572
CERTO_ERRADO,0.7,0.05,99.108,3.108
CERTO_ERRADO,0.7,0.05,35.494,0.494
CERTO_ERRADO,0.7,0.05,66.086,2.086
CERTO_ERRADO,0.7,0.05,65.344,1.344
CERTO_ERRADO,0.7,0.05,64.446,0.446
CERTO_ERRADO,0.7,0.05,64.936,2.936
CERTO_ERRADO,0.7,0.05,65.356,2.356
CERTO_ERRADO,0.7,0.05,64.838,2.838
CERTO_ERRADO,0.7,0.05,66.224,2.224
CERTO_ERRADO,0.7,0.05,65.692,2.692
CERTO_ERRADO,0.7,0.05,62.072,0.072
CERTO_ERRADO,0.7,0.05,62.588,1.588
CERTO_ERRADO,0.7,0.05,64.006,0.006
CERTO_ERRADO,0.7,0.05,65.244,2.244
CERTO_ERRADO,0.7,0.05,61.82,0.82
CERTO_ERRADO,0.7,0.05,66.58,2.58
CERTO_ERRADO,0.7,0.05,62.642,-0.358
CERTO_ERRADO,0.7,0.05,66.024,2.024
CERTO_ERRADO,0.7,0.05,66.818,2.818
CERTO_ERRADO,0.7,0.05,65.298,1.298
CERTO_ERRADO,0.7,0.05,65.244,1.244
CERTO_ERRADO,0.7,0.05,62.886,1.886
CERTO_ERRADO,0.7,0.05,66.714,2.714
CERTO_ERRADO,0.7,0.05,63.16,-0.84
CERTO_ERRADO,0.7,0.05,64.23,2.23
CERTO_ERRADO,0.7,0.05,64.282,2.282
CERTO_ERRADO,0.7,0.05,64.144,2.144
CERTO_ERRADO,0.7,0.05,64.978,0.978
CERTO_ERRADO,0.7,0.05,66.596,2.596
CERTO_ERRADO,0.7,0.05,61.016,-0.984
CERTO_ERRADO,0.7,0.05,63.436,1.436
CERTO_ERRADO,0.7,0.05,64.426,0.426
CERTO_ERRADO,0.7,0.05,65.854,2.854
CERTO_ERRADO,0.7,0.05,60.938,-3.062
CERTO_ERRADO,0.7,0.05,66.856,2.856
CERTO_ERRADO,0.7,0.05,65.216,2.216
CERTO_ERRADO,0.7,0.05,66.732,2.732
CERTO_ERRADO,0.7,0.05,61.568,0.568
CERTO_ERRADO,0.7,0.05,66.462,2.462
CERTO_ERRADO,0.7,0.05,65.356,2.356
CERTO_ERRADO,0.7,0.05,66.548,2.548
CERTO_ERRADO,0.7,0.05,64.274,0.274
CERTO_ERRADO,0.7,0.05,66.192,2.192
CERTO_ERRADO,0.7,0.05,65.974,1.974
CERTO_ERRADO,0.7,0.05,65.73,2.73
CERTO_ERRADO,0.7,0.05,66.762,2.762
CERTO_ERRADO,0.7,0.05,66.588,2.588
CERTO_ERRADO,0.7,0.05,66.864,2.864
CERTO_ERRADO,0.7,0.05,64.83,2.83
CERTO_ERRADO,0.7,0.05,66.18,2.18
MULTIPLA_5,0.7,0.05,71.211,7.211
MULTIPLA_5,0.7,0.05,71.188,7.188
MULTIPLA_5,0.7,0.05,65.976,5.976
MULTIPLA_5,0.7,0.05,24.244,2.244
MULTIPLA_5,0.7,0.05,41.421,4.421
MULTIPLA_5,0.7,0.05,41.51,4.51
MULTIPLA_5,0.7,0.05,41.635,3.635
MULTIPLA_5,0.7,0.05,39.178,2.178
CERTO_ERRADO,0.7,0.05,51.536,2.536
CERTO_ERRADO,0.7,0.05,27.79,1.79
CERTO_ERRADO,0.7,0.05,27.544,1.544
CERTO_ERRADO,0.7,0.05,24.766,0.766
CERTO_ERRADO,0.7,0.05,24.438,0.438
CERTO_ERRADO,0.7,0.05,25.344,1.344
CERTO_ERRADO,0.7,0.05,61.812,1.812
CERTO_ERRADO,0.7,0.05,40.074,2.074
CERTO_ERRADO,0.7,0.05,37.212,1.212
CERTO_ERRADO,0.7,0.05,40.068,2.068
CERTO_ERRADO,0.7,0.05,38.098,1.098
CERTO_ERRADO,0.7,0.05,70.53,2.53
CERTO_ERRADO,0.7,0.05,66.548,2.548
MULTIPLA_5,0.7,0.05,42.032,4.032
CERTO_ERRADO,0.7,0.05,126.696,3.696
MULTIPLA_5,0.7,0.05,68.4,6.4
CERTO_ERRADO,0.7,0.05,76.978,1.978
CERTO_ERRADO,0.7,0.05,78.114,3.114
CERTO_ERRADO,0.7,0.05,77.004,2.004
CERTO_ERRADO,0.7,0.05,75.274,0.274
CERTO_ERRADO,0.7,0.05,77.052,2.052
CERTO_ERRADO,0.7,0.05,77.644,2.644
CERTO_ERRADO,0.7,0.05,76.016,3.016
CERTO_ERRADO,0.7,0.05,52.31,1.31
CERTO_ERRADO,0.7,0.05,52.444,2.444
CERTO_ERRADO,0.7,0.05,52.196,2.196
CERTO_ERRADO,0.7,0.05,54.372,2.372
CERTO_ERRADO,0.7,0.05,51.806,1.806
CERTO_ERRADO,0.7,0.05,75.71,2.71
MULTIPLA_5,0.7,0.05,12.443,1.443
CERTO_ERRADO,0.7,0.05,98.178,2.178
CERTO_ERRADO,0.7,0.05,101.516,2.516
MULTIPLA_5,0.7,0.05,69.155,6.155
CERTO_ERRADO,0.7,0.05,64.03,2.03
CERTO_ERRADO,0.7,0.05,64.918,2.918
CERTO_ERRADO,0.7,0.05,39.424,2.424
CERTO_ERRADO,0.7,0.05,37.138,0.138
CERTO_ERRADO,0.7,0.05,35.748,-1.252
CERTO_ERRADO,0.7,0.05,38.764,1.764
CERTO_ERRADO,0.7,0.05,38.054,2.054
CERTO_ERRADO,0.7,0.05,39.342,2.342
CERTO_ERRADO,0.7,0.05,39.39,1.39
CERTO_ERRADO,0.7,0.05,38.094,2.094
CERTO_ERRADO,0.7,0.05,38.11,2.11
CERTO_ERRADO,0.7,0.05,38.076,2.076
CERTO_ERRADO,0.7,0.05,38.928,1.928
CERTO_ERRADO,0.7,0.05,36.528,-0.472
MULTIPLA_5,0.7,0.05,64.971,5.971
CERTO_ERRADO,0.7,0.05,74.536,0.536
MULTIPLA_5,0.7,0.05,68.452,6.452
CERTO_ERRADO,0.7,0.05,39.964,1.964
MULTIPLA_5,0.7,0.05,29.425,2.425
CERTO_ERRADO,0.7,0.05,66.56,2.56
CERTO_ERRADO,0.7,0.05,66.1,2.1
CERTO_ERRADO,0.7,0.05,66.762,2.762
CERTO_ERRADO,0.7,0.05,64.414,0.414
CERTO_ERRADO,0.7,0.05,63.412,-0.588
CERTO_ERRADO,0.7,0.05,66.156,2.156
CERTO_ERRADO,0.7,0.05,66.676,2.676
CERTO_ERRADO,0.7,0.05,66.084,2.084
CERTO_ERRADO,0.7,0.05,60.754,-3.246
CERTO_ERRADO,0.7,0.05,66.22,2.22
CERTO_ERRADO,0.7,0.05,39.616,1.616
CERTO_ERRADO,0.7,0.05,39.226,1.226
CERTO_ERRADO,0.7,0.05,40.026,2.026
CERTO_ERRADO,0.7,0.05,36.392,-1.608
CERTO_ERRADO,0.7,0.05,35.898,-2.102
CERTO_ERRADO,0.7,0.05,38.506,0.506
CERTO_ERRADO,0.7,0.05,39.422,1.422
CERTO_ERRADO,0.7,0.05,38.25,0.25
CERTO_ERRADO,0.7,0.05,38.402,0.402
CERTO_ERRADO,0.7,0.05,35.918,-2.082
CERTO_ERRADO,0.7,0.05,37.364,-0.636
CERTO_ERRADO,0.7,0.05,35.25,-0.75
CERTO_ERRADO,0.7,0.05,38.512,0.512
CERTO_ERRADO,0.7,0.05,38.374,0.374
CERTO_ERRADO,0.7,0.05,38.378,0.378
CERTO_ERRADO,0.7,0.05,38.988,1.988
CERTO_ERRADO,0.7,0.05,39.872,1.872
CERTO_ERRADO,0.7,0.05,39.176,1.176
CERTO_ERRADO,0.7,0.05,39.276,1.276
CERTO_ERRADO,0.7,0.05,75.884,2.884
CERTO_ERRADO,0.7,0.05,75.964,2.964
CERTO_ERRADO,0.7,0.05,71.338,2.338
CERTO_ERRADO,0.7,0.05,64.616,2.616
CERTO_ERRADO,0.7,0.05,63.864,2.864
CERTO_ERRADO,0.7,0.05,71.512,-1.488
CERTO_ERRADO,0.7,0.05,26.782,1.782
CERTO_ERRADO,0.7,0.05,27.462,1.462
CERTO_ERRADO,0.7,0.05,25.634,1.634
CERTO_ERRADO,0.7,0.05,26.864,1.864
CERTO_ERRADO,0.7,0.05,27.606,1.606
CERTO_ERRADO,0.7,0.05,25.484,1.484
CERTO_ERRADO,0.7,0.05,25.496,1.496
CERTO_ERRADO,0.7,0.05,25.576,1.576
CERTO_ERRADO,0.7,0.05,26.888,1.888
CERTO_ERRADO,0.7,0.05,27.45,1.45
CERTO_ERRADO,0.7,0.05,24.784,1.784
MULTIPLA_4,0.7,0.05,71.172,7.172
CERTO_ERRADO,0.7,0.05,76.272,3.272
CERTO_ERRADO,0.7,0.05,76.054,3.054
CERTO_ERRADO,0.7,0.05,61.55,2.55
CERTO_ERRADO,0.7,0.05,65.21,2.21
MULTIPLA_5,0.7,0.05,68.207,5.207
MULTIPLA_5,0.7,0.05,15.429,1.429
CERTO_ERRADO,0.7,0.05,64.44,2.44
CERTO_ERRADO,0.7,0.05,60.49,-0.51
CERTO_ERRADO,0.7,0.05,65.372,1.372
MULTIPLA_5,0.7,0.05,65.16,6.16
MULTIPLA_5,0.7,0.05,68.196,4.196
CERTO_ERRADO,0.7,0.05,47.736,1.736
MULTIPLA_5,0.7,0.05,53.859,4.859
CERTO_ERRADO,0.7,0.05,59.468,2.468
CERTO_ERRADO,0.7,0.05,75.004,3.004
CERTO_ERRADO,0.7,0.05,75.43,2.43
CERTO_ERRADO,0.7,0.05,66.762,2.762
CERTO_ERRADO,0.7,0.05,60.99,-0.01
CERTO_ERRADO,0.7,0.05,65.904,2.904
CERTO_ERRADO,0.7,0.05,37.242,-0.758
CERTO_ERRADO,0.7,0.05,38.118,2.118
CERTO_ERRADO,0.7,0.05,38.412,1.412
CERTO_ERRADO,0.7,0.05,38.106,0.106
CERTO_ERRADO,0.7,0.05,36.488,-0.512
CERTO_ERRADO,0.7,0.05,38.174,1.174
CERTO_ERRADO,0.7,0.05,38.866,1.866
CERTO_ERRADO,0.7,0.05,40.066,2.066
CERTO_ERRADO,0.7,0.05,40.076,2.076
CERTO_ERRADO,0.7,0.05,39.824,1.824
CERTO_ERRADO,0.7,0.05,34.378,-2.622
CERTO_ERRADO,0.7,0.05,38.796,1.796
CERTO_ERRADO,0.7,0.05,38.334,0.334
CERTO_ERRADO,0.7,0.05,40.134,2.134
CERTO_ERRADO,0.7,0.05,64.634,2.634
CERTO_ERRADO,0.7,0.05,60.61,-0.39
CERTO_ERRADO,0.7,0.05,39.334,2.334
CERTO_ERRADO,0.7,0.05,37.614,0.614
CERTO_ERRADO,0.7,0.05,35.642,-1.358
CERTO_ERRADO,0.7,0.05,37.748,0.748
CERTO_ERRADO,0.7,0.05,39.254,2.254
CERTO_ERRADO,0.7,0.05,36.276,0.276
CERTO_ERRADO,0.7,0.05,38.0,2.0
CERTO_ERRADO,0.7,0.05,37.86,1.86
CERTO_ERRADO,0.7,0.05,36.728,-0.272
CERTO_ERRADO,0.7,0.05,38.248,1.248
CERTO_ERRADO,0.7,0.05,37.254,1.254
CERTO_ERRADO,0.7,0.05,38.694,1.694
CERTO_ERRADO,0.7,0.05,62.626,2.626
CERTO_ERRADO,0.7,0.05,58.466,-2.534
CERTO_ERRADO,0.7,0.05,60.624,-0.376
CERTO_ERRADO,0.7,0.05,62.166,2.166
CERTO_ERRADO,0.7,0.05,63.594,2.594
CERTO_ERRADO,0.7,0.05,62.292,2.292
CERTO_ERRADO,0.7,0.05,59.072,0.072
CERTO_ERRADO,0.7,0.05,62.516,2.516
CERTO_ERRADO,0.7,0.05,63.71,2.71
CERTO_ERRADO,0.7,0.05,64.77,2.77
CERTO_ERRADO,0.7,0.05,57.39,1.39
MULTIPLA_5,0.7,0.05,41.458,3.458
CERTO_ERRADO,0.7,0.05,64.136,2.136
CERTO_ERRADO,0.7,0.05,37.968,1.968
CERTO_ERRADO,0.7,0.05,37.946,0.946
CERTO_ERRADO,0.7,0.05,40.148,2.148
CERTO_ERRADO,0.7,0.05,37.95,1.95
CERTO_ERRADO,0.7,0.05,39.896,1.896
CERTO_ERRADO,0.7,0.05,39.556,1.556
CERTO_ERRADO,0.7,0.05,36.308,1.308
CERTO_ERRADO,0.7,0.05,38.992,1.992
CERTO_ERRADO,0.7,0.05,39.786,1.786
CERTO_ERRADO,0.7,0.05,36.132,-1.868
CERTO_ERRADO,0.7,0.05,37.032,1.032
CERTO_ERRADO,0.7,0.05,37.794,0.794
CERTO_ERRADO,0.7,0.05,35.1,-2.9
CERTO_ERRADO,0.7,0.05,39.788,1.788
CERTO_ERRADO,0.7,0.05,39.27,2.27
CERTO_ERRADO,0.7,0.05,37.952,1.952
CERTO_ERRADO,0.7,0.05,36.39,1.39
CERTO_ERRADO,0.7,0.05,64.58,2.58
CERTO_ERRADO,0.7,0.05,36.118,-1.882
CERTO_ERRADO,0.7,0.05,37.056,-0.944
CERTO_ERRADO,0.7,0.05,36.42,-0.58
CERTO_ERRADO,0.7,0.05,39.48,2.48
CERTO_ERRADO,0.7,0.05,38.308,0.308
CERTO_ERRADO,0.7,0.05,37.76,1.76
CERTO_ERRADO,0.7,0.05,38.744,1.744
CERTO_ERRADO,0.7,0.05,37.0,0.0
CERTO_ERRADO,0.7,0.05,39.178,1.178
CERTO_ERRADO,0.7,0.05,39.956,1.956
CERTO_ERRADO,0.7,0.05,39.166,1.166
CERTO_ERRADO,0.7,0.05,37.776,0.776
CERTO_ERRADO,0.7,0.05,39.916,1.916
CERTO_ERRADO,0.7,0.05,39.134,2.134
CERTO_ERRADO,0.7,0.05,36.728,-0.272
CERTO_ERRADO,0.7,0.05,66.614,2.614
CERTO_ERRADO,0.7,0.05,64.722,1.722
MULTIPLA_5,0.7,0.05,36.064,2.064
MULTIPLA_5,0.7,0.05,37.737,3.737
MULTIPLA_5,0.7,0.05,35.729,3.729
MULTIPLA_5,0.7,0.05,36.578,3.578
MULTIPLA_5,0.7,0.05,37.068,4.068
MULTIPLA_5,0.7,0.05,36.577,3.577
MULTIPLA_5,0.7,0.05,35.658,3.658
MULTIPLA_5,0.7,0.05,37.017,4.017
MULTIPLA_5,0.7,0.05,37.169,4.169
MULTIPLA_5,0.7,0.05,37.748,3.748
MULTIPLA_5,0.7,0.05,37.714,3.714
MULTIPLA_5,0.7,0.05,37.766,3.766
MULTIPLA_5,0.7,0.05,67.787,2.787
CERTO_ERRADO,0.7,0.05,67.046,-1.954
CERTO_ERRADO,0.7,0.05,66.19,2.19
MULTIPLA_5,0.7,0.05,65.499,3.499
MULTIPLA_5,0.7,0.05,15.01,2.01
CERTO_ERRADO,0.7,0.05,63.982,2.982
CERTO_ERRADO,0.7,0.05,63.776,0.776
CERTO_ERRADO,0.7,0.05,63.798,2.798
CERTO_ERRADO,0.7,0.05,63.66,2.66
CERTO_ERRADO,0.7,0.05,63.662,2.662
CERTO_ERRADO,0.7,0.05,39.028,2.028
CERTO_ERRADO,0.7,0.05,36.35,0.35
CERTO_ERRADO,0.7,0.05,36.88,-0.12
CERTO_ERRADO,0.7,0.05,38.092,2.092
CERTO_ERRADO,0.7,0.05,38.832,1.832
CERTO_ERRADO,0.7,0.05,33.834,-1.166
CERTO_ERRADO,0.7,0.05,37.31,-0.69
CERTO_ERRADO,0.7,0.05,38.964,1.964
CERTO_ERRADO,0.7,0.05,39.368,1.368
CERTO_ERRADO,0.7,0.05,34.0,-2.0
CERTO_ERRADO,0.7,0.05,37.3,1.3
CERTO_ERRADO,0.7,0.05,37.172,1.172
MULTIPLA_5,0.7,0.05,30.057,3.057
MULTIPLA_5,0.7,0.05,29.204,3.204
MULTIPLA_5,0.7,0.05,15.352,1.352
MULTIPLA_5,0.7,0.05,15.336,1.336
